SalesOrderNumber,OrderDate,ProductKey,CustomerKey,SalesTerritoryKey,UnitPrice,OrderQuantity,TotalProductCost,TaxAmt,Freight
SO63011,2020-07-29,529,11757,9,3.99,1,1.49,0.32,0.10
SO63011,2020-07-29,480,11757,9,2.29,1,0.86,0.18,0.06
SO63012,2020-07-29,225,17333,9,8.99,1,6.92,0.72,0.22
SO63013,2020-07-29,465,12006,9,24.49,1,9.16,1.96,0.61
SO63014,2020-07-29,589,20930,8,769.49,1,419.78,61.56,19.24
SO63014,2020-07-29,528,20930,8,4.99,1,1.87,0.40,0.12
SO63014,2020-07-29,536,20930,8,29.99,1,11.22,2.40,0.75
SO63015,2020-07-29,359,12254,7,2294.99,1,1251.98,183.60,57.37
SO63015,2020-07-29,478,12254,7,9.99,1,3.74,0.80,0.25
SO63015,2020-07-29,222,12254,7,34.99,1,13.09,2.80,0.87
SO63015,2020-07-29,228,12254,7,49.99,1,38.49,4.00,1.25
SO63016,2020-07-29,363,12220,7,2294.99,1,1251.98,183.60,57.37
SO63016,2020-07-29,485,12220,7,21.98,1,8.22,1.76,0.55
SO63016,2020-07-29,487,12220,7,54.99,1,20.57,4.40,1.37
SO63017,2020-07-29,363,15117,8,2294.99,1,1251.98,183.60,57.37
SO63017,2020-07-29,478,15117,8,9.99,1,3.74,0.80,0.25
SO63017,2020-07-29,477,15117,8,4.99,1,1.87,0.40,0.12
SO63017,2020-07-29,217,15117,8,34.99,1,13.09,2.80,0.87
SO63017,2020-07-29,234,15117,8,49.99,1,38.49,4.00,1.25
SO63018,2020-07-29,538,27679,1,21.49,1,8.04,1.72,0.54
SO63018,2020-07-29,480,27679,1,2.29,1,0.86,0.18,0.06
SO63018,2020-07-29,484,27679,1,7.95,1,2.97,0.64,0.20
SO63019,2020-07-29,529,15507,6,3.99,1,1.49,0.32,0.10
SO63019,2020-07-29,540,15507,6,32.60,1,12.19,2.61,0.82
SO63019,2020-07-29,480,15507,6,2.29,1,0.86,0.18,0.06
SO63020,2020-07-29,536,12107,6,29.99,1,11.22,2.40,0.75
SO63020,2020-07-29,528,12107,6,4.99,1,1.87,0.40,0.12
SO63021,2020-07-29,536,23864,4,29.99,1,11.22,2.40,0.75
SO63021,2020-07-29,528,23864,4,4.99,1,1.87,0.40,0.12
SO63021,2020-07-29,234,23864,4,49.99,1,38.49,4.00,1.25
SO63022,2020-07-29,478,22069,4,9.99,1,3.74,0.80,0.25
SO63022,2020-07-29,477,22069,4,4.99,1,1.87,0.40,0.12
SO63022,2020-07-29,484,22069,4,7.95,1,2.97,0.64,0.20
SO63023,2020-07-29,478,20474,1,9.99,1,3.74,0.80,0.25
SO63023,2020-07-29,477,20474,1,4.99,1,1.87,0.40,0.12
SO63023,2020-07-29,217,20474,1,34.99,1,13.09,2.80,0.87
SO63024,2020-07-29,476,18921,1,69.99,1,26.18,5.60,1.75
SO63024,2020-07-29,463,18921,1,24.49,1,9.16,1.96,0.61
SO63025,2020-07-29,528,16010,4,4.99,1,1.87,0.40,0.12
SO63025,2020-07-29,480,16010,4,2.29,1,0.86,0.18,0.06
SO63026,2020-07-29,528,15202,4,4.99,1,1.87,0.40,0.12
SO63026,2020-07-29,484,15202,4,7.95,1,2.97,0.64,0.20
SO63027,2020-07-29,485,14358,1,21.98,1,8.22,1.76,0.55
SO63027,2020-07-29,478,14358,1,9.99,1,3.74,0.80,0.25
SO63027,2020-07-29,225,14358,1,8.99,1,6.92,0.72,0.22
SO63027,2020-07-29,477,14358,1,4.99,1,1.87,0.40,0.12
SO63028,2020-07-29,485,13931,1,21.98,1,8.22,1.76,0.55
SO63029,2020-07-29,528,23476,6,4.99,1,1.87,0.40,0.12
SO63030,2020-07-29,528,19927,10,4.99,1,1.87,0.40,0.12
SO63031,2020-07-29,477,19273,7,4.99,1,1.87,0.40,0.12
SO63031,2020-07-29,222,19273,7,34.99,1,13.09,2.80,0.87
SO63032,2020-07-29,530,26380,7,4.99,1,1.87,0.40,0.12
SO63032,2020-07-29,541,26380,7,28.99,1,10.84,2.32,0.72
SO63033,2020-07-29,538,22511,7,21.49,1,8.04,1.72,0.54
SO63033,2020-07-29,529,22511,7,3.99,1,1.49,0.32,0.10
SO63033,2020-07-29,487,22511,7,54.99,1,20.57,4.40,1.37
SO63034,2020-07-29,529,25533,8,3.99,1,1.49,0.32,0.10
SO63034,2020-07-29,538,25533,8,21.49,1,8.04,1.72,0.54
SO63034,2020-07-29,480,25533,8,2.29,1,0.86,0.18,0.06
SO63035,2020-07-29,529,24129,8,3.99,1,1.49,0.32,0.10
SO63036,2020-07-29,537,11509,4,35.00,1,13.09,2.80,0.88
SO63036,2020-07-29,480,11509,4,2.29,1,0.86,0.18,0.06
SO63036,2020-07-29,486,11509,4,159.00,1,59.47,12.72,3.98
SO63037,2020-07-29,225,22325,10,8.99,1,6.92,0.72,0.22
SO63037,2020-07-29,530,22325,10,4.99,1,1.87,0.40,0.12
SO63038,2020-07-29,537,11803,1,35.00,1,13.09,2.80,0.88
SO63038,2020-07-29,485,11803,1,21.98,1,8.22,1.76,0.55
SO63038,2020-07-29,217,11803,1,34.99,1,13.09,2.80,0.87
SO63038,2020-07-29,473,11803,1,63.50,1,23.75,5.08,1.59
SO63039,2020-07-29,477,14184,10,4.99,1,1.87,0.40,0.12
SO63039,2020-07-29,478,14184,10,9.99,1,3.74,0.80,0.25
SO63039,2020-07-29,489,14184,10,53.99,1,41.57,4.32,1.35
SO63040,2020-07-29,478,13505,10,9.99,1,3.74,0.80,0.25
SO63040,2020-07-29,477,13505,10,4.99,1,1.87,0.40,0.12
SO63040,2020-07-29,222,13505,10,34.99,1,13.09,2.80,0.87
SO63040,2020-07-29,225,13505,10,8.99,1,6.92,0.72,0.22
SO63041,2020-07-29,225,12260,10,8.99,1,6.92,0.72,0.22
SO63041,2020-07-29,234,12260,10,49.99,1,38.49,4.00,1.25
SO63042,2020-07-29,361,12120,1,2294.99,1,1251.98,183.60,57.37
SO63042,2020-07-29,537,12120,1,35.00,1,13.09,2.80,0.88
SO63043,2020-07-29,355,12121,1,2319.99,1,1265.62,185.60,58.00
SO63043,2020-07-29,528,12121,1,4.99,1,1.87,0.40,0.12
SO63043,2020-07-29,537,12121,1,35.00,1,13.09,2.80,0.88
SO63043,2020-07-29,484,12121,1,7.95,1,2.97,0.64,0.20
SO63044,2020-07-29,355,12435,4,2319.99,1,1265.62,185.60,58.00
SO63044,2020-07-29,485,12435,4,21.98,1,8.22,1.76,0.55
SO63045,2020-07-29,361,12783,6,2294.99,1,1251.98,183.60,57.37
SO63045,2020-07-29,537,12783,6,35.00,1,13.09,2.80,0.88
SO63045,2020-07-29,528,12783,6,4.99,1,1.87,0.40,0.12
SO63045,2020-07-29,485,12783,6,21.98,1,8.22,1.76,0.55
SO63045,2020-07-29,473,12783,6,63.50,1,23.75,5.08,1.59
SO63046,2020-07-29,359,14392,1,2294.99,1,1251.98,183.60,57.37
SO63047,2020-07-29,561,17198,8,2384.07,1,1481.94,190.73,59.60
SO63047,2020-07-29,479,17198,8,8.99,1,3.36,0.72,0.22
SO63047,2020-07-29,477,17198,8,4.99,1,1.87,0.40,0.12
SO63048,2020-07-29,579,26977,8,1214.85,1,755.15,97.19,30.37
SO63048,2020-07-29,541,26977,8,28.99,1,10.84,2.32,0.72
SO63048,2020-07-29,530,26977,8,4.99,1,1.87,0.40,0.12
SO63048,2020-07-29,222,26977,8,34.99,1,13.09,2.80,0.87
SO63049,2020-07-29,565,29167,1,742.35,1,461.44,59.39,18.56
SO63049,2020-07-29,541,29167,1,28.99,1,10.84,2.32,0.72
SO63049,2020-07-29,530,29167,1,4.99,1,1.87,0.40,0.12
SO63049,2020-07-29,480,29167,1,2.29,1,0.86,0.18,0.06
SO63049,2020-07-29,484,29167,1,7.95,1,2.97,0.64,0.20
SO63050,2020-07-29,570,26618,4,742.35,1,461.44,59.39,18.56
SO63050,2020-07-29,217,26618,4,34.99,1,13.09,2.80,0.87
SO63051,2020-07-29,561,26011,4,2384.07,1,1481.94,190.73,59.60
SO63051,2020-07-29,481,26011,4,8.99,1,3.36,0.72,0.22
SO63052,2020-07-29,563,26042,4,2384.07,1,1481.94,190.73,59.60
SO63053,2020-07-29,563,24653,1,2384.07,1,1481.94,190.73,59.60
SO63053,2020-07-29,479,24653,1,8.99,1,3.36,0.72,0.22
SO63054,2020-07-29,606,22753,1,539.99,1,343.65,43.20,13.50
SO63054,2020-07-29,529,22753,1,3.99,1,1.49,0.32,0.10
SO63054,2020-07-29,538,22753,1,21.49,1,8.04,1.72,0.54
SO63054,2020-07-29,486,22753,1,159.00,1,59.47,12.72,3.98
SO63055,2020-07-29,390,20459,4,1120.49,1,713.08,89.64,28.01
SO63055,2020-07-29,222,20459,4,34.99,1,13.09,2.80,0.87
SO63056,2020-07-29,581,17565,1,1700.99,1,1082.51,136.08,42.52
SO63056,2020-07-29,231,17565,1,49.99,1,38.49,4.00,1.25
SO63057,2020-07-29,574,25742,8,2384.07,1,1481.94,190.73,59.60
SO63057,2020-07-29,541,25742,8,28.99,1,10.84,2.32,0.72
SO63057,2020-07-29,530,25742,8,4.99,1,1.87,0.40,0.12
SO63057,2020-07-29,225,25742,8,8.99,1,6.92,0.72,0.22
SO63057,2020-07-29,214,25742,8,34.99,1,13.09,2.80,0.87
SO63058,2020-07-29,225,11761,9,8.99,1,6.92,0.72,0.22
SO63058,2020-07-29,576,11761,9,2384.07,1,1481.94,190.73,59.60
SO63059,2020-07-29,604,23313,9,539.99,1,343.65,43.20,13.50
SO63059,2020-07-29,538,23313,9,21.49,1,8.04,1.72,0.54
SO63059,2020-07-29,529,23313,9,3.99,1,1.49,0.32,0.10
SO63059,2020-07-29,486,23313,9,159.00,1,59.47,12.72,3.98
SO63060,2020-07-29,605,23316,9,539.99,1,343.65,43.20,13.50
SO63060,2020-07-29,214,23316,9,34.99,1,13.09,2.80,0.87
SO63060,2020-07-29,490,23316,9,53.99,1,41.57,4.32,1.35
SO63060,2020-07-29,463,23316,9,24.49,1,9.16,1.96,0.61
SO63061,2020-07-30,538,24373,9,21.49,1,8.04,1.72,0.54
SO63061,2020-07-30,529,24373,9,3.99,1,1.49,0.32,0.10
SO63061,2020-07-30,480,24373,9,2.29,1,0.86,0.18,0.06
SO63062,2020-07-30,529,19972,9,3.99,1,1.49,0.32,0.10
SO63062,2020-07-30,538,19972,9,21.49,1,8.04,1.72,0.54
SO63062,2020-07-30,480,19972,9,2.29,1,0.86,0.18,0.06
SO63062,2020-07-30,484,19972,9,7.95,1,2.97,0.64,0.20
SO63063,2020-07-30,477,23122,9,4.99,1,1.87,0.40,0.12
SO63063,2020-07-30,225,23122,9,8.99,1,6.92,0.72,0.22
SO63064,2020-07-30,477,28306,9,4.99,1,1.87,0.40,0.12
SO63065,2020-07-30,477,20153,9,4.99,1,1.87,0.40,0.12
SO63065,2020-07-30,225,20153,9,8.99,1,6.92,0.72,0.22
SO63066,2020-07-30,528,25816,9,4.99,1,1.87,0.40,0.12
SO63066,2020-07-30,480,25816,9,2.29,1,0.86,0.18,0.06
SO63067,2020-07-30,478,29122,9,9.99,1,3.74,0.80,0.25
SO63067,2020-07-30,477,29122,9,4.99,1,1.87,0.40,0.12
SO63067,2020-07-30,217,29122,9,34.99,1,13.09,2.80,0.87
SO63068,2020-07-30,541,19618,9,28.99,1,10.84,2.32,0.72
SO63068,2020-07-30,530,19618,9,4.99,1,1.87,0.40,0.12
SO63068,2020-07-30,487,19618,9,54.99,1,20.57,4.40,1.37
SO63069,2020-07-30,361,12275,8,2294.99,1,1251.98,183.60,57.37
SO63069,2020-07-30,478,12275,8,9.99,1,3.74,0.80,0.25
SO63069,2020-07-30,477,12275,8,4.99,1,1.87,0.40,0.12
SO63069,2020-07-30,488,12275,8,53.99,1,41.57,4.32,1.35
SO63070,2020-07-30,599,14997,8,539.99,1,294.58,43.20,13.50
SO63070,2020-07-30,535,14997,8,24.99,1,9.35,2.00,0.62
SO63071,2020-07-30,489,11722,1,53.99,1,41.57,4.32,1.35
SO63071,2020-07-30,465,11722,1,24.49,1,9.16,1.96,0.61
SO63072,2020-07-30,488,11185,6,53.99,1,41.57,4.32,1.35
SO63072,2020-07-30,225,11185,6,8.99,1,6.92,0.72,0.22
SO63073,2020-07-30,529,11506,6,3.99,1,1.49,0.32,0.10
SO63074,2020-07-30,530,27209,4,4.99,1,1.87,0.40,0.12
SO63074,2020-07-30,225,27209,4,8.99,1,6.92,0.72,0.22
SO63075,2020-07-30,540,24951,4,32.60,1,12.19,2.61,0.82
SO63076,2020-07-30,529,24401,4,3.99,1,1.49,0.32,0.10
SO63076,2020-07-30,540,24401,4,32.60,1,12.19,2.61,0.82
SO63076,2020-07-30,482,24401,4,8.99,1,3.36,0.72,0.22
SO63077,2020-07-30,528,12056,6,4.99,1,1.87,0.40,0.12
SO63077,2020-07-30,536,12056,6,29.99,1,11.22,2.40,0.75
SO63077,2020-07-30,217,12056,6,34.99,1,13.09,2.80,0.87
SO63078,2020-07-30,536,23292,1,29.99,1,11.22,2.40,0.75
SO63078,2020-07-30,528,23292,1,4.99,1,1.87,0.40,0.12
SO63079,2020-07-30,536,23197,4,29.99,1,11.22,2.40,0.75
SO63079,2020-07-30,482,23197,4,8.99,1,3.36,0.72,0.22
SO63080,2020-07-30,478,21799,1,9.99,1,3.74,0.80,0.25
SO63080,2020-07-30,477,21799,1,4.99,1,1.87,0.40,0.12
SO63080,2020-07-30,225,21799,1,8.99,1,6.92,0.72,0.22
SO63081,2020-07-30,536,18081,6,29.99,1,11.22,2.40,0.75
SO63082,2020-07-30,478,21312,1,9.99,1,3.74,0.80,0.25
SO63082,2020-07-30,214,21312,1,34.99,1,13.09,2.80,0.87
SO63082,2020-07-30,231,21312,1,49.99,1,38.49,4.00,1.25
SO63083,2020-07-30,476,11506,6,69.99,1,26.18,5.60,1.75
SO63083,2020-07-30,463,11506,6,24.49,1,9.16,1.96,0.61
SO63084,2020-07-30,477,27061,6,4.99,1,1.87,0.40,0.12
SO63085,2020-07-30,528,20498,6,4.99,1,1.87,0.40,0.12
SO63085,2020-07-30,484,20498,6,7.95,1,2.97,0.64,0.20
SO63086,2020-07-30,485,14376,1,21.98,1,8.22,1.76,0.55
SO63086,2020-07-30,237,14376,1,49.99,1,38.49,4.00,1.25
SO63087,2020-07-30,485,13861,1,21.98,1,8.22,1.76,0.55
SO63088,2020-07-30,481,15245,4,8.99,1,3.36,0.72,0.22
SO63088,2020-07-30,485,15245,4,21.98,1,8.22,1.76,0.55
SO63089,2020-07-30,536,17846,7,29.99,1,11.22,2.40,0.75
SO63089,2020-07-30,528,17846,7,4.99,1,1.87,0.40,0.12
SO63089,2020-07-30,214,17846,7,34.99,1,13.09,2.80,0.87
SO63090,2020-07-30,477,12748,7,4.99,1,1.87,0.40,0.12
SO63090,2020-07-30,478,12748,7,9.99,1,3.74,0.80,0.25
SO63090,2020-07-30,214,12748,7,34.99,1,13.09,2.80,0.87
SO63091,2020-07-30,477,14968,10,4.99,1,1.87,0.40,0.12
SO63091,2020-07-30,225,14968,10,8.99,1,6.92,0.72,0.22
SO63091,2020-07-30,214,14968,10,34.99,1,13.09,2.80,0.87
SO63092,2020-07-30,538,28459,10,21.49,1,8.04,1.72,0.54
SO63093,2020-07-30,530,27962,7,4.99,1,1.87,0.40,0.12
SO63093,2020-07-30,480,27962,7,2.29,1,0.86,0.18,0.06
SO63094,2020-07-30,528,12077,6,4.99,1,1.87,0.40,0.12
SO63094,2020-07-30,537,12077,6,35.00,1,13.09,2.80,0.88
SO63094,2020-07-30,480,12077,6,2.29,1,0.86,0.18,0.06
SO63094,2020-07-30,484,12077,6,7.95,1,2.97,0.64,0.20
SO63095,2020-07-30,537,11821,4,35.00,1,13.09,2.80,0.88
SO63095,2020-07-30,528,11821,4,4.99,1,1.87,0.40,0.12
SO63095,2020-07-30,485,11821,4,21.98,1,8.22,1.76,0.55
SO63095,2020-07-30,478,11821,4,9.99,1,3.74,0.80,0.25
SO63095,2020-07-30,463,11821,4,24.49,1,9.16,1.96,0.61
SO63095,2020-07-30,477,11821,4,4.99,1,1.87,0.40,0.12
SO63096,2020-07-30,376,20543,4,2443.35,1,1554.95,195.47,61.08
SO63096,2020-07-30,479,20543,4,8.99,1,3.36,0.72,0.22
SO63096,2020-07-30,477,20543,4,4.99,1,1.87,0.40,0.12
SO63096,2020-07-30,222,20543,4,34.99,1,13.09,2.80,0.87
SO63097,2020-07-30,595,15953,4,564.99,1,308.22,45.20,14.12
SO63097,2020-07-30,478,15953,4,9.99,1,3.74,0.80,0.25
SO63098,2020-07-30,598,19722,4,539.99,1,294.58,43.20,13.50
SO63098,2020-07-30,485,19722,4,21.98,1,8.22,1.76,0.55
SO63098,2020-07-30,463,19722,4,24.49,1,9.16,1.96,0.61
SO63099,2020-07-30,586,28489,8,742.35,1,461.44,59.39,18.56
SO63099,2020-07-30,225,28489,8,8.99,1,6.92,0.72,0.22
SO63099,2020-07-30,217,28489,8,34.99,1,13.09,2.80,0.87
SO63100,2020-07-30,572,28493,8,742.35,1,461.44,59.39,18.56
SO63100,2020-07-30,541,28493,8,28.99,1,10.84,2.32,0.72
SO63100,2020-07-30,530,28493,8,4.99,1,1.87,0.40,0.12
SO63100,2020-07-30,477,28493,8,4.99,1,1.87,0.40,0.12
SO63100,2020-07-30,479,28493,8,8.99,1,3.36,0.72,0.22
SO63100,2020-07-30,463,28493,8,24.49,1,9.16,1.96,0.61
SO63101,2020-07-30,566,27005,7,742.35,1,461.44,59.39,18.56
SO63101,2020-07-30,222,27005,7,34.99,1,13.09,2.80,0.87
SO63102,2020-07-30,577,25594,7,1214.85,1,755.15,97.19,30.37
SO63103,2020-07-30,580,20261,9,1700.99,1,1082.51,136.08,42.52
SO63103,2020-07-30,222,20261,9,34.99,1,13.09,2.80,0.87
SO63104,2020-07-30,382,24503,9,1120.49,1,713.08,89.64,28.01
SO63104,2020-07-30,491,24503,9,53.99,1,41.57,4.32,1.35
SO63105,2020-07-30,390,25228,9,1120.49,1,713.08,89.64,28.01
SO63106,2020-07-30,382,25029,9,1120.49,1,713.08,89.64,28.01
SO63106,2020-07-30,539,25029,9,24.99,1,9.35,2.00,0.62
SO63106,2020-07-30,529,25029,9,3.99,1,1.49,0.32,0.10
SO63106,2020-07-30,480,25029,9,2.29,1,0.86,0.18,0.06
SO63106,2020-07-30,483,25029,9,120.00,1,44.88,9.60,3.00
SO63107,2020-07-30,382,25133,9,1120.49,1,713.08,89.64,28.01
SO63107,2020-07-30,217,25133,9,34.99,1,13.09,2.80,0.87
SO63108,2020-07-30,357,13113,9,2319.99,1,1265.62,185.60,58.00
SO63108,2020-07-30,537,13113,9,35.00,1,13.09,2.80,0.88
SO63108,2020-07-30,528,13113,9,4.99,1,1.87,0.40,0.12
SO63109,2020-07-30,353,13126,9,2319.99,1,1265.62,185.60,58.00
SO63109,2020-07-30,478,13126,9,9.99,1,3.74,0.80,0.25
SO63109,2020-07-30,214,13126,9,34.99,1,13.09,2.80,0.87
SO63110,2020-07-30,353,13616,9,2319.99,1,1265.62,185.60,58.00
SO63110,2020-07-30,485,13616,9,21.98,1,8.22,1.76,0.55
SO63110,2020-07-30,484,13616,9,7.95,1,2.97,0.64,0.20
SO63111,2020-07-30,564,24668,4,2384.07,1,1481.94,190.73,59.60
SO63111,2020-07-30,541,24668,4,28.99,1,10.84,2.32,0.72
SO63111,2020-07-30,530,24668,4,4.99,1,1.87,0.40,0.12
SO63111,2020-07-30,487,24668,4,54.99,1,20.57,4.40,1.37
SO63112,2020-07-30,382,20436,4,1120.49,1,713.08,89.64,28.01
SO63112,2020-07-30,477,20436,4,4.99,1,1.87,0.40,0.12
SO63112,2020-07-30,479,20436,4,8.99,1,3.36,0.72,0.22
SO63113,2020-07-30,390,27902,8,1120.49,1,713.08,89.64,28.01
SO63113,2020-07-30,488,27902,8,53.99,1,41.57,4.32,1.35
SO63114,2020-07-30,604,22484,7,539.99,1,343.65,43.20,13.50
SO63114,2020-07-30,529,22484,7,3.99,1,1.49,0.32,0.10
SO63114,2020-07-30,538,22484,7,21.49,1,8.04,1.72,0.54
SO63114,2020-07-30,467,22484,7,24.49,1,9.16,1.96,0.61
SO63115,2020-07-30,225,11096,9,8.99,1,6.92,0.72,0.22
SO63115,2020-07-30,564,11096,9,2384.07,1,1481.94,190.73,59.60
SO63116,2020-07-30,574,11754,9,2384.07,1,1481.94,190.73,59.60
SO63116,2020-07-30,217,11754,9,34.99,1,13.09,2.80,0.87
SO63116,2020-07-30,467,11754,9,24.49,1,9.16,1.96,0.61
SO63117,2020-07-30,606,23097,9,539.99,1,343.65,43.20,13.50
SO63117,2020-07-30,477,23097,9,4.99,1,1.87,0.40,0.12
SO63117,2020-07-30,479,23097,9,8.99,1,3.36,0.72,0.22
SO63117,2020-07-30,214,23097,9,34.99,1,13.09,2.80,0.87
SO63118,2020-07-30,606,27517,9,539.99,1,343.65,43.20,13.50
SO63294,2020-07-31,535,12582,9,24.99,1,9.35,2.00,0.62
SO63295,2020-07-31,538,19608,9,21.49,1,8.04,1.72,0.54
SO63295,2020-07-31,529,19608,9,3.99,1,1.49,0.32,0.10
SO63296,2020-07-31,528,24911,9,4.99,1,1.87,0.40,0.12
SO63296,2020-07-31,217,24911,9,34.99,1,13.09,2.80,0.87
SO63296,2020-07-31,488,24911,9,53.99,1,41.57,4.32,1.35
SO63296,2020-07-31,225,24911,9,8.99,1,6.92,0.72,0.22
SO63297,2020-07-31,528,12715,9,4.99,1,1.87,0.40,0.12
SO63297,2020-07-31,480,12715,9,2.29,1,0.86,0.18,0.06
SO63298,2020-07-31,374,14185,7,2443.35,1,1554.95,195.47,61.08
SO63298,2020-07-31,540,14185,7,32.60,1,12.19,2.61,0.82
SO63298,2020-07-31,529,14185,7,3.99,1,1.49,0.32,0.10
SO63298,2020-07-31,472,14185,7,63.50,1,23.75,5.08,1.59
SO63299,2020-07-31,593,15061,7,564.99,1,308.22,45.20,14.12
SO63299,2020-07-31,222,15061,7,34.99,1,13.09,2.80,0.87
SO63300,2020-07-31,363,17187,7,2294.99,1,1251.98,183.60,57.37
SO63300,2020-07-31,478,17187,7,9.99,1,3.74,0.80,0.25
SO63300,2020-07-31,477,17187,7,4.99,1,1.87,0.40,0.12
SO63301,2020-07-31,355,15924,7,2319.99,1,1265.62,185.60,58.00
SO63301,2020-07-31,485,15924,7,21.98,1,8.22,1.76,0.55
SO63301,2020-07-31,231,15924,7,49.99,1,38.49,4.00,1.25
SO63302,2020-07-31,357,16824,8,2319.99,1,1265.62,185.60,58.00
SO63302,2020-07-31,217,16824,8,34.99,1,13.09,2.80,0.87
SO63302,2020-07-31,225,16824,8,8.99,1,6.92,0.72,0.22
SO63303,2020-07-31,535,11467,9,24.99,1,9.35,2.00,0.62
SO63304,2020-07-31,539,11519,6,24.99,1,9.35,2.00,0.62
SO63304,2020-07-31,529,11519,6,3.99,1,1.49,0.32,0.10
SO63304,2020-07-31,225,11519,6,8.99,1,6.92,0.72,0.22
SO63304,2020-07-31,228,11519,6,49.99,1,38.49,4.00,1.25
SO63305,2020-07-31,530,11519,6,4.99,1,1.87,0.40,0.12
SO63305,2020-07-31,214,11519,6,34.99,1,13.09,2.80,0.87
SO63306,2020-07-31,541,26712,4,28.99,1,10.84,2.32,0.72
SO63306,2020-07-31,530,26712,4,4.99,1,1.87,0.40,0.12
SO63306,2020-07-31,225,26712,4,8.99,1,6.92,0.72,0.22
SO63307,2020-07-31,535,11300,6,24.99,1,9.35,2.00,0.62
SO63307,2020-07-31,528,11300,6,4.99,1,1.87,0.40,0.12
SO63308,2020-07-31,528,25254,1,4.99,1,1.87,0.40,0.12
SO63308,2020-07-31,535,25254,1,24.99,1,9.35,2.00,0.62
SO63308,2020-07-31,485,25254,1,21.98,1,8.22,1.76,0.55
SO63309,2020-07-31,536,18756,6,29.99,1,11.22,2.40,0.75
SO63309,2020-07-31,528,18756,6,4.99,1,1.87,0.40,0.12
SO63309,2020-07-31,484,18756,6,7.95,1,2.97,0.64,0.20
SO63310,2020-07-31,474,15378,6,69.99,1,26.18,5.60,1.75
SO63311,2020-07-31,477,25147,6,4.99,1,1.87,0.40,0.12
SO63311,2020-07-31,222,25147,6,34.99,1,13.09,2.80,0.87
SO63312,2020-07-31,477,24665,6,4.99,1,1.87,0.40,0.12
SO63312,2020-07-31,487,24665,6,54.99,1,20.57,4.40,1.37
SO63312,2020-07-31,228,24665,6,49.99,1,38.49,4.00,1.25
SO63313,2020-07-31,477,16677,4,4.99,1,1.87,0.40,0.12
SO63313,2020-07-31,225,16677,4,8.99,1,6.92,0.72,0.22
SO63314,2020-07-31,528,15945,1,4.99,1,1.87,0.40,0.12
SO63314,2020-07-31,480,15945,1,2.29,1,0.86,0.18,0.06
SO63315,2020-07-31,528,27451,6,4.99,1,1.87,0.40,0.12
SO63315,2020-07-31,484,27451,6,7.95,1,2.97,0.64,0.20
SO63315,2020-07-31,467,27451,6,24.49,1,9.16,1.96,0.61
SO63316,2020-07-31,528,14748,4,4.99,1,1.87,0.40,0.12
SO63316,2020-07-31,483,14748,4,120.00,1,44.88,9.60,3.00
SO63317,2020-07-31,528,16017,4,4.99,1,1.87,0.40,0.12
SO63317,2020-07-31,487,16017,4,54.99,1,20.57,4.40,1.37
SO63318,2020-07-31,485,14111,1,21.98,1,8.22,1.76,0.55
SO63318,2020-07-31,487,14111,1,54.99,1,20.57,4.40,1.37
SO63319,2020-07-31,485,14241,4,21.98,1,8.22,1.76,0.55
SO63319,2020-07-31,487,14241,4,54.99,1,20.57,4.40,1.37
SO63319,2020-07-31,484,14241,4,7.95,1,2.97,0.64,0.20
SO63320,2020-07-31,528,16397,8,4.99,1,1.87,0.40,0.12
SO63320,2020-07-31,535,16397,8,24.99,1,9.35,2.00,0.62
SO63320,2020-07-31,214,16397,8,34.99,1,13.09,2.80,0.87
SO63321,2020-07-31,539,19248,8,24.99,1,9.35,2.00,0.62
SO63321,2020-07-31,480,19248,8,2.29,1,0.86,0.18,0.06
SO63321,2020-07-31,483,19248,8,120.00,1,44.88,9.60,3.00
SO63322,2020-07-31,490,29408,7,53.99,1,41.57,4.32,1.35
SO63323,2020-07-31,477,22557,10,4.99,1,1.87,0.40,0.12
SO63324,2020-07-31,529,26834,10,3.99,1,1.49,0.32,0.10
SO63324,2020-07-31,480,26834,10,2.29,1,0.86,0.18,0.06
SO63325,2020-07-31,529,22867,8,3.99,1,1.49,0.32,0.10
SO63325,2020-07-31,222,22867,8,34.99,1,13.09,2.80,0.87
SO63326,2020-07-31,541,28754,8,28.99,1,10.84,2.32,0.72
SO63326,2020-07-31,530,28754,8,4.99,1,1.87,0.40,0.12
SO63326,2020-07-31,222,28754,8,34.99,1,13.09,2.80,0.87
SO63327,2020-07-31,530,23766,8,4.99,1,1.87,0.40,0.12
SO63327,2020-07-31,541,23766,8,28.99,1,10.84,2.32,0.72
SO63327,2020-07-31,217,23766,8,34.99,1,13.09,2.80,0.87
SO63328,2020-07-31,538,25685,8,21.49,1,8.04,1.72,0.54
SO63329,2020-07-31,537,11137,1,35.00,1,13.09,2.80,0.88
SO63329,2020-07-31,480,11137,1,2.29,1,0.86,0.18,0.06
SO63329,2020-07-31,486,11137,1,159.00,1,59.47,12.72,3.98
SO63330,2020-07-31,537,11719,6,35.00,1,13.09,2.80,0.88
SO63331,2020-07-31,485,17409,6,21.98,1,8.22,1.76,0.55
SO63331,2020-07-31,484,17409,6,7.95,1,2.97,0.64,0.20
SO63331,2020-07-31,483,17409,6,120.00,1,44.88,9.60,3.00
SO63332,2020-07-31,479,25733,7,8.99,1,3.36,0.72,0.22
SO63332,2020-07-31,477,25733,7,4.99,1,1.87,0.40,0.12
